order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date,product_id,seller_id,price,shipping_charges
aK8BUDSAUnAJ,EmOTT0NimdgC,delivered,2017-08-25 23:51:38,2017-08-26 00:05:55,2017-09-04 19:09:41,2017-09-19,M6dHMMDQkzl9,pgzEZp7qYHHI,34.0,58.28
hdpKYesvGZeq,3QWW2QATQoks,delivered,2018-08-10 15:08:54,2018-08-11 02:50:24,2018-08-31 23:58:27,2018-08-16,HsY2B64ToEjd,qc8HaReZKfQJ,54.16,38.82
5jALvFXzAkdi,9U87V4FA6owh,delivered,2018-02-27 11:06:32,2018-02-27 11:15:32,2018-03-21 22:38:25,2018-03-21,8EMcxO7AFhVP,vlLUp3U56e8x,150.82,24.81
RilBPuEjhaeQ,LGiyKX8bqvRl,delivered,2017-05-08 12:15:17,2017-05-08 13:03:08,2017-05-19 13:37:46,2017-05-31,vTrdy4RV0PS5,R7nUkxgwW9FO,114.89,132.15
Weun8cqlOfrB,JG5L1Y6huM3k,delivered,2017-07-22 07:12:13,2017-07-25 03:35:25,2017-08-03 18:17:48,2017-08-15,Fn43rroPPaVv,JZPhFrxpqDgz,60.09,80.34
1By8LOosrvF2,grsbZ5L1H5ty,canceled,2017-11-06 15:47:20,2017-11-07 07:30:29,,2017-11-28,IiPypLNFQJ7z,BiC0o6ItMJLl,66.96,104.16
8XJCljLJRlic,ZLVSgLGIBt50,delivered,2018-01-10 19:02:16,2018-01-10 19:13:28,2018-01-22 23:28:34,2018-02-02,HhAtKukEU7VT,UOGIrJtSldvd,104.4,126.47
gQPaVIZUm0jj,LFLEYmt3mGzI,shipped,2017-10-20 19:51:41,2017-10-20 20:05:36,,2017-11-13,KnGbtqqEcmat,yHsOFiqVrV1u,42.89,47.55
k2K9LcU3wvcQ,26bdBz0weg9K,delivered,2018-02-21 18:47:50,2018-02-21 18:55:31,2018-02-26 21:28:51,2018-03-07,wEXYeIBMtNpz,7qJpsaaCZOk2,160.75,52.93
XQuhwBeGcadT,iWDrWao0rL2O,delivered,2018-04-03 16:00:49,2018-04-05 02:10:26,2018-04-11 18:28:33,2018-04-25,eJ0WKujR01gm,Cyl6PGvB25KG,56.89,7.54
LARRQkCjz5Fs,6rX0opAYaf5O,delivered,2017-12-16 13:51:18,2017-12-16 13:58:23,2017-12-23 16:21:44,2018-01-05,JyBhiUYADnbo,V8Stg8HdXCTe,395.6,32.34
70G4cTVwm38h,WnCydkx96ul3,canceled,2018-07-04 16:05:56,2018-07-06 02:55:16,,2018-08-22,lpU3XJCPa54J,nt1w9AssyxfU,78.73,34.24
8LfYKHvDTqIN,frNd2yIHhY1X,delivered,2017-10-23 20:31:45,2017-10-23 20:49:13,2017-11-07 01:09:03,2017-11-24,k1G4RHt3R7Nk,K0qPVGdA91KO,1589.0,32.95
D2X7rxN9EsBw,5aMM3LwvZE6p,delivered,2018-07-11 19:55:14,2018-07-11 20:10:12,2018-07-21 10:41:27,2018-08-01,hXJzBtpOKuuU,DhnYfWO3PJ5F,40.8,18.46
HOFJukOFU41j,5nowe7IWIlDi,delivered,2018-04-15 10:17:36,2018-04-15 10:30:53,2018-04-18 14:52:02,2018-04-30,Vb1H62ttvRIQ,9T57uT5NnFAO,123.49,17.5
uApWp6b4k8Y5,nOJb8kxjeqMu,delivered,2018-07-03 18:41:20,2018-07-05 16:10:30,2018-07-11 18:18:38,2018-07-30,1zUdSj6NFG6K,UOGIrJtSldvd,24.79,12.86
7L8qUUgsbhXY,qVYMpdAeuyNn,delivered,2018-07-24 18:36:55,2018-07-24 18:45:13,2018-07-26 15:38:49,2018-08-01,5OJOlHuoPBnC,l7dKfvHZDuWA,188.8,51.05
PvRgo7CeEN4f,9QRPPukPDKtj,delivered,2018-03-21 15:05:19,2018-03-21 15:16:13,2018-04-04 14:42:50,2018-04-09,Joe8cEWyRSL5,EqPcJSwcfSMn,42.15,46.4
aDxB5SgA7C4q,ejNZQ7X7x2T3,canceled,2018-02-05 16:30:33,2018-02-05 16:52:11,,2018-03-12,vkx2x9k5aIEp,yHsOFiqVrV1u,34.0,3.24
AHI2VGgmwKwA,Aecwfm7Hmsal,delivered,2018-06-18 11:15:23,2018-06-19 03:36:54,2018-06-22 18:53:47,2018-07-05,PdQSW0L6zcA8,JewlcaWRwb2n,116.11,27.57
0gxtU32XLhDR,tc4f86hhYwpB,delivered,2018-05-08 21:04:24,2018-05-08 21:15:28,2018-05-21 20:48:51,2018-05-29,t3Yt7rB0Siv5,0pPOelafmUDD,349.9,2.58
NqkFWmoEkOni,u1gplSGJr1m5,delivered,2018-08-16 10:02:10,2018-08-16 10:15:17,2018-08-24 19:22:01,2018-09-11,6qDx55OCUjhU,uWD9LoTnGKSE,475.0,42.92
uT2NLXe4uIbX,JOJJwXBnFMcH,delivered,2017-12-11 09:46:54,2017-12-11 09:54:23,2018-01-05 20:49:30,2018-01-09,Mc3HVfMW32MH,DAXcLJj7W7BQ,36.5,47.55
csNKQHT4LjSP,txfGakDnlUkr,delivered,2018-07-25 17:37:28,2018-07-27 02:24:17,2018-08-14 23:41:17,2018-08-21,h2L3kgHs7Aaa,XePbD5Ocm6Yk,22.3,15.81
ff6LV2J7cd1m,Hv2CJ4UgONx7,delivered,2018-07-25 16:12:07,2018-07-27 02:24:26,2018-07-30 17:57:35,2018-08-02,dshaRMcCMDlF,IfkTaAAVww4a,97.44,10.85
2DhVqmEuKWsy,aptoeeHlIxbP,delivered,2018-07-02 16:31:06,2018-07-02 16:50:20,2018-07-06 18:36:26,2018-07-27,kYkawOSYkfjo,3FRwW3adXzn7,517.65,25.28
VBLoTukvL7qH,Df666drgmPfx,delivered,2018-08-06 18:16:20,2018-08-06 18:30:20,2018-08-10 19:21:51,2018-08-14,IygrTULmkPjL,3FRwW3adXzn7,2799.65,127.41
Xz9xN4y9ehaz,DRJMerHUON15,delivered,2017-06-15 22:49:09,2017-06-17 03:42:30,2017-07-03 11:33:41,2017-07-19,Y6z2ccr6ILTJ,g6AdzghqF6DD,40.5,41.85
ME2UeeIZeHQQ,7oijac5SpbW5,delivered,2017-09-01 18:32:18,2017-09-01 22:25:51,2017-09-11 22:41:58,2017-09-26,CIzjmmwLZi9E,XbKPeGD7lJ5P,41.58,12.22
Y8qzXFVs2NdT,N9TistbY5amC,delivered,2018-04-09 13:11:55,2018-04-09 13:29:45,2018-04-11 18:46:31,2018-04-25,0GII09WWgwUY,Cyl6PGvB25KG,132.9,60.07
O9usX12ihwJ4,CWALhpNIASHI,delivered,2018-02-01 14:02:19,2018-02-03 02:53:07,2018-02-14 13:41:59,2018-02-23,UGsLZX3s5mEt,Fh5z5uvA4neX,41.7,17.38
UnPOaR1OCnNc,jnoKHCWQzJID,delivered,2017-07-12 13:15:37,2017-07-12 14:03:38,2017-07-18 22:44:52,2017-08-01,W0BmO3Zth0WP,2jTASjIU2rIf,265.9,67.11
BERp5cg4oEws,eKhyaqjCe7PA,delivered,2017-11-25 09:20:17,2017-11-25 09:33:47,2017-12-04 22:18:52,2017-12-19,m2BXGAfmaOtK,k6Ksam5fmXKf,28.82,23.17
BtFtgxewQU3o,0XrxfhxhjXYE,delivered,2018-05-13 12:09:17,2018-05-13 12:32:32,2018-05-18 21:27:56,2018-06-18,HheG19aBYVwJ,yGbPyLPc8PmT,1899.0,12.28
KZQpsmctCSfS,yBX7ugjJOTSS,processing,2018-02-04 14:21:50,2018-02-04 14:35:32,,2018-03-07,oszo5WkcF9hR,EhsTzampIuzr,1129.34,16.36
g9qI3z1YAvNw,oCaEiLxD6fHF,delivered,2018-04-17 20:21:28,2018-04-18 20:15:16,2018-04-26 00:40:52,2018-05-09,d0gLt5qG6suy,WPmASwhpqDlG,453.7,150.8
aMzeNC1KCVOQ,I94cAhDO80TM,delivered,2018-08-01 17:03:52,2018-08-01 17:15:24,2018-08-03 20:18:48,2018-08-06,ocSuycYd5FzD,NFarHrNhIIbP,367.0,14.65
dZuZBawSN57o,nyVwdmiDhhG6,delivered,2018-08-19 16:28:17,2018-08-20 12:30:07,2018-08-29 01:05:28,2018-09-04,UtRbLGZqWe6T,Hvqvzx84Y4bC,199.96,35.85
nKbHlRgVGlF3,uQoGZ4NfZUsh,delivered,2018-04-29 15:18:48,2018-04-29 15:34:52,2018-05-08 16:23:35,2018-05-22,4lnnpEh9Lojy,VJ5Szmsf2dUQ,1129.34,44.33
P09ArFA0BZRP,5dFJ3hGKYymc,delivered,2017-07-11 14:08:34,2017-07-12 02:10:22,2017-07-26 17:17:49,2017-08-02,1Shu25hw8jmU,eOhcPgdVKUYw,399.2,47.55
XbYUfEsyagnN,fvrCaNELssNc,delivered,2017-06-06 12:23:28,2017-06-06 13:25:33,2017-06-09 15:17:56,2017-06-27,G16XPtJuiBOe,nOpV5DDruGvj,17.91,32.34
mofZTSTPPWxE,g0UqYq0z41XR,delivered,2017-09-14 13:24:48,2017-09-14 13:37:05,2017-09-25 18:54:37,2017-10-03,qtlBf0tnYibE,vJf4Jmjx31y3,21.94,47.55
rUQbmLj5M2QE,VBhPvelXEBtq,delivered,2017-05-17 04:26:46,2017-05-18 04:35:12,2017-06-02 08:32:45,2017-07-03,2m67LSn6k958,AvTLykupHOIB,97.44,70.82
QFwMop3sFZ9H,TSar8iKGBFdD,delivered,2017-11-28 18:13:19,2017-11-28 18:32:32,2017-12-20 18:39:00,2017-12-19,gkFvRSioMfLT,zPSCpHFnSfys,126.69,20.9
hYDthrOpadOc,YsC9HcNGEOnJ,delivered,2018-01-22 19:57:33,2018-01-22 20:16:13,2018-01-31 19:28:35,2018-02-21,qAJdy2rvA6Nv,KH9VVC2iPaCb,42.89,47.55
TTBF9yOgN5EH,UXwfLujVOTVL,delivered,2017-04-02 15:08:45,2017-04-02 15:15:17,2017-04-11 12:15:57,2017-04-28,6iped3gcNaVR,CmIOujRnGWTM,729.99,70.34
F9i3hpJUc5HJ,sllkB0XGYrxT,delivered,2017-12-05 20:25:59,2017-12-06 07:13:55,2017-12-17 13:57:07,2017-12-28,vBG3fdRC0U7J,nQlmkVGs3xYh,395.6,11.33
PzBniksLzOcM,OSFTagz8LUCX,delivered,2018-02-01 11:09:31,2018-02-02 02:53:38,2018-02-06 21:52:22,2018-02-19,6gc28NXmxjiC,DQDmbEDffCF1,27.64,61.32
UWss0GYyCTJq,IG0zdwpicn3n,delivered,2017-01-31 13:01:10,2017-01-31 13:15:08,2017-02-09 16:14:22,2017-03-03,Sd2c5zg8xeYS,V5WynwQkZECV,303.45,42.76
9fJpRKgzGYmY,gvNtQarZgOr8,delivered,2017-07-20 12:11:33,2017-07-20 12:25:13,2017-08-09 19:46:41,2017-08-21,TznsJjXJH6cK,i4BuPduAnCgp,128.99,75.5
FyxzH1mhMBKM,YeOwwF3fdWgu,delivered,2018-08-01 22:58:06,2018-08-01 23:10:09,2018-08-09 14:34:58,2018-08-14,aj4kbcxNEnZj,K0qPVGdA91KO,178.0,96.55
91fTReRt3k2s,HTmirdxNO6w3,delivered,2018-04-19 08:19:39,2018-04-19 08:30:25,2018-05-03 23:21:49,2018-05-16,yC8GTlBDlTbh,RKad98cTxhSb,46.2,6.87
4BKIy9ysy6d8,ROKLVaGH8de0,delivered,2018-07-09 16:08:36,2018-07-09 16:25:13,2018-07-11 19:37:43,2018-07-23,x3MYuCDmKXil,3vJjXqgh2x7U,1122.0,29.36
EztPEldn1Aha,vqxOoMq59uav,delivered,2018-01-14 10:14:35,2018-01-14 10:29:48,2018-01-31 15:04:08,2018-02-09,PNlm9wyElFNa,RKad98cTxhSb,193.25,68.39
4WCFUeAivvDG,RoIfzwKM1yvo,delivered,2017-11-07 15:38:47,2017-11-07 15:50:35,2017-11-17 18:14:32,2017-11-28,U12L66pFn1Cd,ruq0u2ZpAMDr,128.99,12.59
3VPXNauA1hA6,E1orXI8bLrNV,delivered,2017-11-24 23:37:52,2017-11-25 01:37:20,2017-12-03 15:10:38,2017-12-14,T02sruZBYwTh,AvTLykupHOIB,97.44,30.66
jMFLFVfabNrH,FOHBkie5YOyT,delivered,2017-03-10 10:34:16,2017-03-10 10:34:16,2017-03-24 16:40:14,2017-04-20,tB2oGrkUn3T5,b2InQWWq6Kwc,128.99,66.44
PhYGGGCiQHKD,e2pbPEjaeR6m,delivered,2018-07-25 13:25:22,2018-07-25 13:35:17,2018-08-01 18:34:34,2018-08-22,nTdYWC9EsMzL,YlP5976VHgAM,145.95,12.28
RNy2CkQv9QO4,elCsLJhTBJtl,delivered,2018-03-03 12:10:51,2018-03-03 12:29:16,2018-03-23 03:07:43,2018-03-26,SLTlrWtcYt1m,r7VxefoTVHbb,4099.99,41.41
RAhrqqxcXgA5,rCX2RwzGubEQ,delivered,2018-02-01 08:52:15,2018-02-03 02:53:47,2018-02-16 15:35:44,2018-02-23,GvBzGCvvIC2D,v4i9GZGfxgTZ,777.0,23.17
lFLPAbeUgKTV,xbIMznITKpTA,delivered,2017-03-24 21:17:29,2017-03-24 21:25:08,2017-04-03 14:57:39,2017-04-25,tyfmRC7KLE75,kJEFisr2CqPX,23.1,31.04
P6bxg4N8Cw1J,BKYTz5VyeBBd,delivered,2017-03-03 14:21:58,2017-03-03 14:35:09,2017-03-17 12:52:17,2017-03-28,frPceaQ1oVol,2a51UHcJkdrn,836.99,70.34
YykeWYFjVZYE,abN6KF4qdL4n,delivered,2017-11-07 15:01:20,2017-11-07 15:16:13,2017-11-13 16:39:05,2017-11-28,SGzn0iArTwMr,pgzEZp7qYHHI,517.65,47.81
dHuy4so1fO7s,Azn5ULeYYh8s,delivered,2018-04-15 20:36:20,2018-04-15 20:52:14,2018-04-20 15:51:53,2018-05-10,9Zkcb7CHJ7oF,HPuxRyj1uNUP,517.65,38.18
bIVFvWVIw4jq,78uia3DgAfNK,delivered,2018-02-12 14:14:43,2018-02-12 15:00:26,2018-02-16 10:22:35,2018-03-01,QQh3add5yA42,8cMMpAAFEsxE,97.07,13.25
tflNP98YJXRM,Py7WXu4L3Wmi,delivered,2018-04-29 22:59:41,2018-05-01 05:55:03,2018-05-04 20:28:42,2018-05-17,Y3eayqO8aOXQ,ruq0u2ZpAMDr,150.82,29.31
iThcgEagJGvM,CFLESwh13Z7B,delivered,2018-03-31 11:59:29,2018-03-31 12:10:18,2018-04-09 19:08:27,2018-04-23,Frot5FLjBR6q,SgeUigb5Vbiv,122.3,29.21
MnaiNSJ6870y,SaNj4MhzahVL,delivered,2017-12-14 00:29:03,2017-12-14 00:36:23,2017-12-30 13:11:05,2018-01-17,Q4YJxJB0FmME,nVtBfuY353m5,755.99,31.1
pvWUa3UvgInr,qk3Ys1QXliaP,delivered,2017-11-30 21:12:55,2017-12-02 02:37:09,2017-12-06 15:07:33,2017-12-18,nleYDnRljyRR,hJJrlnX2dOy7,403.9,25.29
39TPZFziHhP2,4JEusie8wqjJ,delivered,2018-08-12 22:48:32,2018-08-13 22:45:11,2018-08-20 18:07:04,2018-08-29,ZahOFsDsu0qC,EfrTKO2PD11W,113.49,17.07
afDRwL1WXpA1,NvTNauiH1qDG,delivered,2017-05-11 15:10:52,2017-05-11 15:22:01,2017-05-22 18:13:38,2017-06-12,a4eRSJHIpAKf,AvTLykupHOIB,97.05,30.66
QBEax8koxs19,HFRFmaPKlKMJ,delivered,2017-12-08 11:56:42,2017-12-09 02:34:26,2018-01-05 17:20:28,2018-01-04,xczz8pBAGbiX,7nCOghlVSEPV,399.2,20.9
CtAfWF8UkMCP,KC8GYZZaxJut,delivered,2018-06-26 08:06:50,2018-06-26 08:18:47,2018-06-27 13:31:45,2018-07-11,yNiC4LvaTd1R,xeWVu6d99qTQ,164.98,54.99
V4JFkZwCu5hF,1GWMLfIMdj4c,delivered,2017-09-28 17:34:28,2017-09-28 17:49:35,2017-10-10 20:02:46,2017-10-24,sDiRdnCZMwRY,cUn7dujqBetE,564.99,38.66
qwPG85b508Td,MqcXipRNMkYz,delivered,2018-05-19 19:34:15,2018-05-19 23:30:31,2018-06-07 20:03:38,2018-06-08,Hqi3PlXungqO,CJEiRDPhUtti,190.06,15.18
pLnMJMmel09E,ILqTIy6lgDe6,delivered,2017-06-23 22:36:21,2017-06-23 22:50:16,2017-07-05 14:12:55,2017-07-19,nPKBktJfW1Fl,f9tu6ULae8aj,399.2,47.55
7PvMPzzIkey5,qok4zm9Soojy,delivered,2018-01-14 12:17:23,2018-01-14 12:29:20,2018-01-22 22:42:11,2018-01-30,PwoiOjyJfSJK,ruq0u2ZpAMDr,403.9,30.24
yWHy7JXGvc0Z,K344NrOcLCky,shipped,2018-01-18 04:37:44,2018-01-18 04:52:09,,2018-02-22,EsjZXaqqL5SG,oGYw3FCx0i23,389.89,15.67
GKjyAxdPwdIc,Q8Lv1HumoePe,delivered,2018-01-01 18:31:59,2018-01-03 04:30:35,2018-01-10 16:12:48,2018-01-30,pIsDRb4xbzyD,GwHrbZ3UqSSL,72.4,82.01
SZIajujwn1Oo,8Y14XQoJK8Ha,delivered,2018-08-11 14:59:32,2018-08-11 15:15:14,2018-08-17 23:27:53,2018-08-30,YwgHNvscHjW0,mFvZj7UmZKhl,300.0,34.71
KL9BlcRxTqHu,lZxA6yRvTQOj,delivered,2017-07-25 16:56:59,2017-07-26 16:50:17,2017-08-05 14:12:04,2017-08-16,i10BtlKMkpvy,7KovPWNcMm5O,29.01,41.73
PULq31I4UKo4,nodpgJjEkMSi,delivered,2018-07-15 21:00:44,2018-07-15 21:15:19,2018-07-25 21:41:16,2018-08-02,JWWerUz4sUOi,TKLLXSshsm0b,269.45,46.26
Y0bGpsoT1Vhh,9tBiIII0TOJc,delivered,2018-08-15 11:25:10,2018-08-15 11:44:05,2018-08-28 00:21:58,2018-09-18,8IhgV2nH9kXE,HaUIinFOemaU,17.95,33.25
7LgpFGaazYyl,wu4LLpEktWbt,delivered,2017-12-22 14:39:24,2017-12-22 14:57:29,2018-01-19 22:32:56,2018-01-26,RIeB1nlwkWYV,TS138RFieWKn,459.0,21.29
88cwXsdwdeEH,wMofpXKFWSfh,delivered,2017-12-03 02:24:54,2017-12-03 02:48:30,2017-12-08 22:26:51,2017-12-20,S5shnnygPs0S,ZNVgXvCvMqkS,257.6,61.32
r7702612Pdfh,2gkH6jQ35V6r,delivered,2017-10-18 13:34:48,2017-10-20 02:49:40,2017-10-25 16:36:09,2017-11-06,GntEBdL0e4AR,wHLrHzu1U5IX,170.7,9.54
JhSAOXXtYcdN,KmfdV8VuGWM8,delivered,2017-03-09 12:52:31,2017-03-09 12:52:31,2017-04-20 09:44:13,2017-04-12,8o27iVPsjrvn,zgxmymXtWiKO,98.6,59.0
lq2t00ICp3Em,DZQwRhEhGk0D,delivered,2018-05-14 12:05:22,2018-05-14 12:39:45,2018-05-23 20:04:19,2018-06-04,sZ5wMb8HMu6M,I4ffj2osK42R,257.6,34.33
6nNyBTWOOOFA,PXqEjREEffav,delivered,2018-01-05 19:15:37,2018-01-05 19:27:42,2018-01-16 20:58:52,2018-02-07,KbN9lsh9uJef,QZGYZHmzukoV,12.02,47.55
15IH5WU11wIZ,orIYzq1FFngF,delivered,2017-05-31 11:38:50,2017-06-01 11:45:18,2017-06-22 15:07:44,2017-07-06,pG4lRZB6FT1o,9fFFM6RBxCkT,18.38,18.88
ouRLjr6NSysJ,XBdsnwLCiVEB,delivered,2017-05-28 12:47:03,2017-05-30 04:42:46,2017-06-16 10:23:31,2017-06-21,6kzsO3fAg0UT,2jTASjIU2rIf,75.25,12.0
yDLykPwUGtqM,XojCouERzFos,delivered,2018-02-19 16:04:42,2018-02-20 07:27:21,2018-03-05 21:23:03,2018-03-13,Ffe8gTdmyO3U,4cJY064rRFhL,107.63,31.94
GHfebQ8QpH8l,5j1oYFmufbg3,delivered,2017-12-07 08:40:18,2017-12-07 08:52:30,2017-12-19 19:14:36,2018-01-11,uXqtt8FPcOSE,FhUPbC0FEzRW,155.4,11.84
7XvMI5cx5mU0,bF5K2Cy2Z7ti,delivered,2017-10-16 18:00:07,2017-10-16 18:23:58,2017-10-19 19:05:37,2017-10-31,PWl2yBtu82h0,TuPm19CMKvrM,117.56,61.32
XDE3dFQJPztt,0P8fiFGwbcyB,delivered,2017-07-22 20:51:26,2017-07-22 21:05:07,2017-07-27 18:34:12,2017-08-21,P7YmM1JrfxgO,eV7Woul7454D,149.91,39.61
dix4hRLqxcfL,RwArI5y9MN7r,delivered,2018-05-20 17:07:44,2018-05-22 07:55:14,2018-06-04 16:46:53,2018-06-22,MnU1humwDAEV,ruq0u2ZpAMDr,142.14,19.02
4W3f1ahNdmTs,SpZjRYzPDtxp,delivered,2017-05-05 20:49:15,2017-05-05 21:02:12,2017-05-18 11:54:10,2017-06-05,ij9mTh09IZhj,2a07LobkzHUx,86.4,16.78
xljf54RoX9JP,xe0n3nVehHaT,delivered,2017-12-04 15:59:52,2017-12-05 04:13:20,2017-12-27 11:38:51,2017-12-29,IxSYqX7LMxEm,XPkCncVxF7So,132.7,94.09
2rs8IUIAS4rL,waMZKYMRuVn2,delivered,2017-03-15 20:31:34,2017-03-15 20:31:34,2017-03-23 16:52:23,2017-04-04,TKNiFZxm7gs7,yGbPyLPc8PmT,113.49,40.15
B8V4EaW2eSh0,GUzQDRVGumYn,delivered,2017-11-21 18:37:11,2017-11-21 18:47:28,2017-11-24 19:21:10,2017-12-01,fXpxCuz3DlnE,COsMF55fuZCX,68.9,33.22
FwheKtHhpBN2,qPcKrtMv39Ny,delivered,2018-04-08 14:03:56,2018-04-08 14:15:11,2018-04-10 20:34:41,2018-04-19,VrCYTXjnNAL1,ftbUjJ6Gsazg,95.03,39.84
tPTCcbVjRfc3,weHkbjfrV556,delivered,2018-06-02 23:40:57,2018-06-02 23:50:23,2018-06-11 16:28:36,2018-07-11,VBy6T8nuWyMy,tjn9TXOjEGlU,419.9,6.87
TGt9bWN79Nqz,qkLJoaytabZ0,delivered,2018-07-25 21:24:26,2018-07-25 21:35:15,2018-08-09 01:28:22,2018-08-17,KOdBiBN6BdOW,xbr8ZnHWrWgb,98.9,45.85
qJjvfYu6Y4fm,mpDGFN6xdUn7,delivered,2017-03-25 11:58:44,2017-03-25 12:10:47,2017-03-29 19:52:23,2017-04-13,B8QmdTHBBm2r,ARNPJQjYTDDb,509.99,55.54
JT0oXIkh4Gzh,sNJV5Gu55TZU,delivered,2017-08-20 18:10:06,2017-08-21 15:55:20,2017-08-31 18:27:46,2017-09-19,JXxZvMEQwVdy,ww2Z1B2PFAzV,475.0,47.55
yr2H21aRoD3h,G9BomGyiASFC,delivered,2017-11-14 03:22:33,2017-11-14 03:35:21,2017-11-21 13:21:57,2017-12-04,GKdOuHdQrcS9,2cg7E5j1pzxq,453.7,17.38
3kStl9hl8CfT,U6mP30pWiUQe,delivered,2017-03-30 17:07:08,2017-03-30 17:15:23,2017-04-10 15:05:14,2017-04-24,pZaSE0Kq83mh,2a07LobkzHUx,174.47,21.69
HG9ftAgQxhF4,C2neZlovyKdO,delivered,2017-11-24 16:45:54,2017-11-24 21:32:30,2017-12-20 20:47:12,2017-12-26,fF0aIgV1Szz2,cdFuckm1t0Np,1375.0,49.54
sm0ZEnWNt7qQ,zYGWePUn88Up,delivered,2017-06-02 21:18:38,2017-06-02 21:32:52,2017-06-19 20:47:31,2017-07-05,Dpy0ivGUIZbf,A7s2wiNKJ3HW,49.13,70.82
KuKfiKKJLTwK,jNtpBPyIRlVh,delivered,2018-08-08 12:05:49,2018-08-09 15:45:13,2018-08-30 19:02:55,2018-09-12,mLW3e88htVUA,RahwCaIfXjEq,18.04,38.35
0JDo7VjW8fwo,ZmQxYSc3Pkep,delivered,2017-12-03 15:45:51,2017-12-03 15:55:26,2017-12-07 18:45:44,2018-01-05,W11EKjDhLU8S,A7s2wiNKJ3HW,889.99,23.6
07amSeyheu9N,kUuQFMv8ogyX,delivered,2017-12-31 08:36:11,2017-12-31 08:46:45,2018-01-26 21:12:22,2018-01-30,oUaq0Emczjrp,AHG0TE6bRNNY,5.99,78.84
0HR2Bu3Sp4gp,QCRBg1XfOOjC,delivered,2018-08-15 16:51:43,2018-08-15 17:05:10,2018-08-27 17:31:31,2018-08-31,ilTOySUJeryQ,i2VPd2aaDnzs,18.04,45.95
3BfkNOSXE9fK,G1xpdgzhaH2L,delivered,2018-07-17 08:42:24,2018-07-17 08:50:17,2018-08-01 20:35:03,2018-08-09,cPxHctjb1mwb,luzDO2kXE6wp,113.49,76.73
5WmmehR17vqk,jLJ0UsbRochy,delivered,2017-08-10 16:07:21,2017-08-10 16:25:17,2017-08-19 14:17:43,2017-08-30,MCpcB88Db8FO,RKad98cTxhSb,311.95,68.99
GRirh1b2z6Y3,mdegAh8lW0zh,delivered,2018-07-13 09:02:22,2018-07-14 02:45:11,2018-08-01 19:07:03,2018-08-20,VyvqSoUrvQ46,EqPcJSwcfSMn,57.6,64.55
67qinzyPqskj,XHcb3dwn67J0,delivered,2018-04-11 06:46:04,2018-04-11 09:12:02,2018-04-12 15:03:09,2018-04-27,5p34yHlx2OtC,UOGIrJtSldvd,518.18,38.63
SSIHiYAn9TpY,J8tIqKe7Lwty,delivered,2017-08-06 15:06:19,2017-08-06 15:43:06,2017-08-21 19:15:18,2017-09-05,hqX5zybakKuo,UCE3Mf4XAd26,63.6,17.44
r6X1vpADLMvm,tD2qw06fKcBX,delivered,2017-06-06 23:18:10,2017-06-06 23:25:11,2017-06-11 10:33:58,2017-06-20,rpc533nr2KMl,4Qi71ZsjOJIX,125.46,37.68
FEIP98BAAYWW,jOwLUQxf2vs7,delivered,2017-08-20 20:11:55,2017-08-20 20:30:13,2017-08-24 21:17:46,2017-09-04,SGGufQjkuu50,K0qPVGdA91KO,1589.0,32.34
qlbb5qUbmXnJ,Aih9DU6s8oyK,delivered,2017-05-27 19:20:24,2017-05-27 19:35:17,2017-06-07 08:53:10,2017-06-29,d77sYHwrvNb6,csm5h2FrAugl,42.8,83.91
7ERc3mX6MCjK,DAue1YHraRsj,delivered,2018-03-12 09:04:37,2018-03-13 04:10:24,2018-04-03 22:40:57,2018-04-06,MaltNz8KU4y1,ruq0u2ZpAMDr,538.9,178.33
Qnw2wAOmQylg,lOWywMERsxp0,delivered,2017-08-05 16:59:05,2017-08-08 04:25:34,2017-08-14 18:13:03,2017-09-06,jkF9uiOYSJQv,cUn7dujqBetE,358.99,75.84
vU3xyuXEj2Ba,32bFKHvMMEMv,delivered,2018-01-19 01:15:06,2018-01-19 01:31:24,2018-01-22 21:38:29,2018-02-09,HClWJt2zIHqw,taFg55N5hMKg,538.9,27.26
Bie3bBbWriRw,pFnZuW57EJTb,delivered,2017-02-12 21:47:21,2017-02-12 22:02:57,2017-02-16 14:54:38,2017-03-14,plejCSAfHfj4,0LjmES9V5fHW,46.2,110.14
XQYgG1JMLACG,qZiLCVLOzw0L,delivered,2018-02-23 12:52:13,2018-02-23 13:15:38,2018-04-09 20:04:58,2018-03-20,8EMcxO7AFhVP,vlLUp3U56e8x,150.82,42.38
qZUh5hge1625,5ScAfYqpztVr,delivered,2017-10-14 21:34:35,2017-10-14 22:03:58,2017-10-24 14:03:20,2017-11-07,uhU6v99z0kXK,4YvZWfI3A03T,887.0,25.85
hlpMgRkYTHdL,PkOW7Cbf1rU5,delivered,2017-11-08 12:41:52,2017-11-08 13:30:46,2017-11-21 18:57:38,2017-12-14,4tXRIqqJAw5t,rTKC7c3Tt984,26.77,12.64
KwUxouAIwmnW,Q9msAR1VvoH1,delivered,2017-11-24 13:24:54,2017-11-24 15:33:47,2017-12-28 20:33:02,2017-12-21,ILJ1czl5oREZ,xaLgBgfNFMTD,107.63,26.02
